Column,Value,Count
age,7.333333333,5
age,4.416666667,5
age,6.166666667,5
age,15.16666667,5
age,17.33333333,5
age,2.416666667,5
age,8.666666667,5
age,15.33333333,5
age,9.666666667,4
age,8.416666667,4
age,15.66666667,4
age,15.25,4
age,16.83333333,4
age,3.416666667,4
age,3.5,4
age,15.75,4
age,13.75,4
age,7.5,4
age,4.333333333,4
age,11.41666667,4
age,16.5,4
age,2.833333333,4
age,16.66666667,4
age,9.5,4
age,13.58333333,3
age,5.166666667,3
age,16.08333333,3
age,5.833333333,3
age,15.5,3
age,17.75,3
age,4.666666667,3
age,3.833333333,3
age,6.916666667,3
age,2.666666667,3
age,2.75,3
age,16.0,3
age,7.416666667,3
age,16.58333333,3
age,11.91666667,3
age,8.75,3
age,17.66666667,3
age,5.916666667,2
age,17.25,2
age,17.58333333,2
age,2.25,2
age,2.583333333,2
age,3.666666667,2
age,17.16666667,2
age,17.41666667,2
age,3.083333333,2
age,14.75,2
age,4.083333333,2
age,17.83333333,1
age,17.5,1
age,17.91666667,1
age,17.08333333,1
age,2.083333333,1
age,6.833333333,1
age,2.166666667,1
age,2.5,1
age,16.16666667,1
age,8.583333333,1
abuse_1,,1235
abuse,Physical Abuse,646
abuse,Neglect,328
abuse,Emotional Abuse,201
abuse,Sexual Abuse,60
abuse_num,1,1235
U17,,791
U17,0.0,352
U17,-1.0,43
U17,3.0,22
U17,2.0,15
U17,1.0,12
U16,0.0,784
U16,,317
U16,1.0,76
U16,3.0,31
U16,2.0,23
U16,-1.0,4
U15,,677
U15,0.0,535
U15,1.0,11
U15,-1.0,8
U15,2.0,4
U14,0.0,638
U14,,573
U14,2.0,9
U14,3.0,7
U14,-1.0,5
U14,1.0,3
U13,,608
U13,0.0,602
U13,2.0,11
U13,3.0,7
U13,-1.0,5
U13,1.0,2
U12,0.0,790
U12,,397
U12,3.0,20
U12,2.0,18
U12,1.0,5
U12,-1.0,4
U12,6.0,1
U11,0.0,844
U11,,342
U11,3.0,25
U11,2.0,12
U11,1.0,8
U11,-1.0,4
U21,0.0,839
U21,,342
U21,3.0,25
U21,2.0,14
U21,1.0,11
U21,-1.0,4
U22,0.0,789
U22,,398
U22,3.0,27
U22,2.0,12
U22,1.0,4
U22,-1.0,4
U22,6.0,1
U23,0.0,608
U23,,603
U23,2.0,8
U23,3.0,8
U23,-1.0,7
U23,1.0,1
U24,0.0,630
U24,,577
U24,3.0,9
U24,2.0,8
U24,1.0,6
U24,-1.0,5
U25,,673
U25,0.0,534
U25,1.0,9
U25,-1.0,7
U25,2.0,6
U25,3.0,6
U26,0.0,785
U26,,326
U26,1.0,62
U26,3.0,31
U26,2.0,28
U26,-1.0,3
U27,,786
U27,0.0,361
U27,-1.0,39
U27,3.0,20
U27,1.0,15
U27,2.0,14
L37,,721
L37,0.0,403
L37,1.0,33
L37,-1.0,33
L37,3.0,24
L37,2.0,21
L36,0.0,750
L36,,299
L36,1.0,90
L36,3.0,63
L36,2.0,28
L36,-1.0,3
L36,4.0,1
L36,6.0,1
L35,,667
L35,0.0,548
L35,2.0,8
L35,-1.0,8
L35,1.0,3
L35,3.0,1
L34,0.0,635
L34,,579
L34,2.0,11
L34,-1.0,6
L34,3.0,2
L34,4.0,1
L34,1.0,1
L33,0.0,675
L33,,545
L33,2.0,9
L33,-1.0,4
L33,3.0,2
L32,0.0,881
L32,,339
L32,2.0,6
L32,-1.0,5
L32,6.0,2
L32,4.0,1
L32,3.0,1
L31,0.0,951
L31,,274
L31,-1.0,4
L31,2.0,3
L31,1.0,2
L31,6.0,1
L41,0.0,948
L41,,275
L41,-1.0,4
L41,2.0,4
L41,1.0,3
L41,3.0,1
L42,0.0,880
L42,,340
L42,-1.0,5
L42,2.0,5
L42,6.0,4
L42,3.0,1
L43,0.0,672
L43,,548
L43,2.0,8
L43,-1.0,4
L43,3.0,3
L44,0.0,632
L44,,580
L44,2.0,11
L44,-1.0,5
L44,3.0,5
L44,1.0,1
L44,4.0,1
L45,,671
L45,0.0,541
L45,2.0,8
L45,-1.0,7
L45,3.0,6
L45,1.0,2
L46,0.0,752
L46,,288
L46,1.0,110
L46,3.0,50
L46,2.0,31
L46,-1.0,3
L46,6.0,1
L47,,738
L47,0.0,374
L47,-1.0,39
L47,1.0,38
L47,2.0,24
L47,3.0,22
u55,,579
u55,0.0,533
u55,3.0,71
u55,1.0,37
u55,8.0,10
u55,2.0,4
u55,6.0,1
u54,,669
u54,0.0,488
u54,3.0,45
u54,1.0,27
u54,2.0,3
u54,8.0,3
u53,,659
u53,0.0,547
u53,3.0,20
u53,2.0,4
u53,1.0,3
u53,8.0,2
u52,,864
u52,0.0,333
u52,3.0,34
u52,8.0,2
u52,2.0,1
u52,1.0,1
u51,,913
u51,0.0,265
u51,3.0,48
u51,1.0,6
u51,2.0,3
u61,,903
u61,0.0,273
u61,3.0,45
u61,1.0,7
u61,2.0,5
u61,8.0,2
u62,,861
u62,0.0,335
u62,3.0,30
u62,1.0,6
u62,2.0,3
u63,,664
u63,0.0,539
u63,3.0,24
u63,2.0,4
u63,1.0,3
u63,8.0,1
u64,,669
u64,0.0,491
u64,3.0,44
u64,1.0,24
u64,2.0,4
u64,8.0,2
u64,6.0,1
u65,,588
u65,0.0,539
u65,3.0,60
u65,1.0,39
u65,2.0,4
u65,8.0,4
u65,4.0,1
l75,,587
l75,0.0,503
l75,1.0,67
l75,3.0,66
l75,2.0,8
l75,8.0,4
l74,,666
l74,0.0,459
l74,3.0,59
l74,1.0,46
l74,2.0,4
l74,8.0,1
l73,,717
l73,0.0,502
l73,3.0,12
l73,8.0,2
l73,2.0,1
l73,5.0,1
l72,,913
l72,0.0,317
l72,3.0,2
l72,2.0,1
l72,5.0,1
l72,8.0,1
l71,,959
l71,0.0,271
l71,8.0,2
l71,3.0,2
l71,2.0,1
l81,,958
l81,0.0,273
l81,3.0,2
l81,5.0,1
l81,2.0,1
l82,,913
l82,0.0,316
l82,3.0,3
l82,8.0,2
l82,5.0,1
l83,,708
l83,0.0,513
l83,3.0,12
l83,1.0,1
l83,4.0,1
l84,,664
l84,0.0,447
l84,3.0,69
l84,1.0,51
l84,2.0,3
l84,8.0,1
l85,,579
l85,0.0,496
l85,1.0,76
l85,3.0,73
l85,2.0,7
l85,8.0,2
l85,4.0,2
needTOBEtreated,No Treatment Required,884
needTOBEtreated,Treatment Required,351
emergency,,1188
emergency,Urgent Treatment Required,47
emergencyInMonths,,924
emergencyInMonths,3.0,152
emergencyInMonths,1.0,76
emergencyInMonths,6.0,67
emergencyInMonths,2.0,13
emergencyInMonths,12.0,2
emergencyInMonths,4.0,1
gingivitis,No Gingivitis,940
gingivitis,Gingivitis,295
occlusalRelationship,Normal Occlusion,921
occlusalRelationship,Crowding,218
occlusalRelationship,Others,33
occlusalRelationship,Maxillary Protrusion,28
occlusalRelationship,Open Bite,18
occlusalRelationship,Anterior Crossbite,12
occlusalRelationship,Crossbite,5
habits,,1168
habits,Nail biting,35
habits,Digit Sucking,22
habits,Others,8
habits,Tongue Thrusting,1
habits,Smoking,1
OralCleanStatus,Fair,809
OralCleanStatus,Good,223
OralCleanStatus,Poor,203
dentists,1.0,396
dentists,2.0,337
dentists,3.0,300
dentists,,134
dentists,4.0,68
dental_hygienist,,857
dental_hygienist,2.0,306
dental_hygienist,1.0,66
dental_hygienist,3.0,6
wake_up,,1102
wake_up,2.0,71
wake_up,1.0,42
wake_up,6.0,12
wake_up,3.0,6
wake_up,5.0,1
wake_up,4.0,1
breakfast,,1102
breakfast,1.0,92
breakfast,2.0,36
breakfast,3.0,5
morning_brushing,,1102
morning_brushing,1.0,78
morning_brushing,2.0,31
morning_brushing,3.0,24
school,,1103
school,1.0,92
school,2.0,26
school,3.0,13
school,4.0,1
bedtime,,1102
bedtime,2.0,53
bedtime,3.0,29
bedtime,1.0,19
bedtime,4.0,18
bedtime,5.0,14
night_brushing,,1102
night_brushing,1.0,107
night_brushing,2.0,21
night_brushing,3.0,5
TV,,1102
TV,2.0,76
TV,1.0,57
game,,1102
game,2.0,83
game,1.0,48
game,3.0,2
meal,,1102
meal,1.0,75
meal,2.0,39
meal,3.0,19
extra_lesson,,1102
extra_lesson,2.0,73
extra_lesson,1.0,60
Perm_D,0.0,1069
Perm_D,1.0,75
Perm_D,2.0,33
Perm_D,3.0,26
Perm_D,4.0,10
Perm_D,5.0,7
Perm_D,6.0,5
Perm_D,8.0,4
Perm_D,11.0,3
Perm_D,14.0,1
Perm_D,7.0,1
Perm_D,9.0,1
Perm_M,0.0,1232
Perm_M,1.0,2
Perm_M,2.0,1
Perm_F,0.0,1047
Perm_F,1.0,62
Perm_F,2.0,50
Perm_F,3.0,26
Perm_F,4.0,26
Perm_F,5.0,9
Perm_F,6.0,7
Perm_F,8.0,5
Perm_F,10.0,2
Perm_F,17.0,1
Baby_d,0.0,1008
Baby_d,1.0,87
Baby_d,2.0,42
Baby_d,3.0,23
Baby_d,4.0,21
Baby_d,5.0,20
Baby_d,8.0,8
Baby_d,6.0,5
Baby_d,10.0,4
Baby_d,13.0,3
Baby_d,7.0,3
Baby_d,12.0,3
Baby_d,14.0,2
Baby_d,16.0,2
Baby_d,9.0,2
Baby_d,19.0,1
Baby_d,11.0,1
Baby_m,0.0,1232
Baby_m,1.0,2
Baby_m,2.0,1
Baby_f,0.0,1077
Baby_f,1.0,65
Baby_f,2.0,36
Baby_f,3.0,24
Baby_f,5.0,10
Baby_f,4.0,9
Baby_f,7.0,6
Baby_f,6.0,5
Baby_f,8.0,2
Baby_f,11.0,1
Perm_DMFT,0.0,958
Perm_DMFT,2.0,72
Perm_DMFT,1.0,71
Perm_DMFT,3.0,48
Perm_DMFT,4.0,28
Perm_DMFT,6.0,17
Perm_DMFT,5.0,11
Perm_DMFT,8.0,8
Perm_DMFT,7.0,6
Perm_DMFT,13.0,3
Perm_DMFT,10.0,3
Perm_DMFT,9.0,2
Perm_DMFT,12.0,2
Perm_DMFT,11.0,2
Perm_DMFT,18.0,1
Perm_DMFT,14.0,1
Perm_DMFT,17.0,1
Perm_DMFT,15.0,1
Baby_DMFT,0.0,931
Baby_DMFT,1.0,79
Baby_DMFT,2.0,66
Baby_DMFT,4.0,37
Baby_DMFT,3.0,31
Baby_DMFT,5.0,29
Baby_DMFT,6.0,17
Baby_DMFT,8.0,11
Baby_DMFT,9.0,7
Baby_DMFT,7.0,6
Baby_DMFT,10.0,4
Baby_DMFT,12.0,4
Baby_DMFT,11.0,4
Baby_DMFT,14.0,3
Baby_DMFT,13.0,2
Baby_DMFT,16.0,2
Baby_DMFT,19.0,1
Baby_DMFT,17.0,1
Perm_DMFT_C0,0.0,905
Perm_DMFT_C0,2.0,81
Perm_DMFT_C0,1.0,76
Perm_DMFT_C0,3.0,47
Perm_DMFT_C0,4.0,33
Perm_DMFT_C0,6.0,22
Perm_DMFT_C0,7.0,15
Perm_DMFT_C0,8.0,14
Perm_DMFT_C0,5.0,11
Perm_DMFT_C0,10.0,6
Perm_DMFT_C0,9.0,5
Perm_DMFT_C0,13.0,5
Perm_DMFT_C0,11.0,5
Perm_DMFT_C0,14.0,3
Perm_DMFT_C0,15.0,2
Perm_DMFT_C0,12.0,2
Perm_DMFT_C0,20.0,1
Perm_DMFT_C0,16.0,1
Perm_DMFT_C0,18.0,1
Baby_DMFT_C0,0.0,918
Baby_DMFT_C0,1.0,83
Baby_DMFT_C0,2.0,67
Baby_DMFT_C0,4.0,39
Baby_DMFT_C0,3.0,31
Baby_DMFT_C0,5.0,29
Baby_DMFT_C0,6.0,20
Baby_DMFT_C0,8.0,11
Baby_DMFT_C0,9.0,8
Baby_DMFT_C0,7.0,7
Baby_DMFT_C0,11.0,5
Baby_DMFT_C0,14.0,4
Baby_DMFT_C0,10.0,4
Baby_DMFT_C0,12.0,3
Baby_DMFT_C0,16.0,2
Baby_DMFT_C0,13.0,2
Baby_DMFT_C0,19.0,1
Baby_DMFT_C0,17.0,1
DMFT_Index,0.0,719
DMFT_Index,2.0,111
DMFT_Index,1.0,110
DMFT_Index,3.0,70
DMFT_Index,4.0,58
DMFT_Index,5.0,44
DMFT_Index,6.0,36
DMFT_Index,8.0,21
DMFT_Index,9.0,13
DMFT_Index,10.0,12
DMFT_Index,7.0,11
DMFT_Index,11.0,8
DMFT_Index,12.0,6
DMFT_Index,13.0,5
DMFT_Index,14.0,4
DMFT_Index,16.0,2
DMFT_Index,17.0,2
DMFT_Index,18.0,1
DMFT_Index,19.0,1
DMFT_Index,15.0,1
DMFT_C0,0.0,675
DMFT_C0,2.0,111
DMFT_C0,1.0,109
DMFT_C0,3.0,73
DMFT_C0,4.0,54
DMFT_C0,5.0,44
DMFT_C0,6.0,44
DMFT_C0,8.0,25
DMFT_C0,7.0,25
DMFT_C0,9.0,16
DMFT_C0,10.0,15
DMFT_C0,11.0,12
DMFT_C0,14.0,8
DMFT_C0,13.0,8
DMFT_C0,12.0,6
DMFT_C0,16.0,3
DMFT_C0,20.0,2
DMFT_C0,15.0,2
DMFT_C0,19.0,1
DMFT_C0,17.0,1
DMFT_C0,18.0,1
Present_Teeth,28.0,359
Present_Teeth,24.0,268
Present_Teeth,20.0,263
Present_Teeth,23.0,77
Present_Teeth,22.0,57
Present_Teeth,26.0,53
Present_Teeth,25.0,45
Present_Teeth,21.0,33
Present_Teeth,27.0,27
Present_Teeth,19.0,20
Present_Teeth,18.0,13
Present_Teeth,16.0,11
Present_Teeth,17.0,4
Present_Teeth,29.0,4
Present_Teeth,12.0,1
Present_Perm_Teeth,28.0,350
Present_Perm_Teeth,0.0,258
Present_Perm_Teeth,12.0,96
Present_Perm_Teeth,24.0,61
Present_Perm_Teeth,26.0,54
Present_Perm_Teeth,27.0,30
Present_Perm_Teeth,10.0,28
Present_Perm_Teeth,22.0,26
Present_Perm_Teeth,20.0,25
Present_Perm_Teeth,25.0,25
Present_Perm_Teeth,13.0,25
Present_Perm_Teeth,21.0,24
Present_Perm_Teeth,11.0,21
Present_Perm_Teeth,8.0,19
Present_Perm_Teeth,23.0,19
Present_Perm_Teeth,14.0,18
Present_Perm_Teeth,6.0,18
Present_Perm_Teeth,15.0,17
Present_Perm_Teeth,2.0,16
Present_Perm_Teeth,4.0,15
Present_Perm_Teeth,18.0,15
Present_Perm_Teeth,16.0,13
Present_Perm_Teeth,17.0,11
Present_Perm_Teeth,5.0,11
Present_Perm_Teeth,3.0,10
Present_Perm_Teeth,9.0,9
Present_Perm_Teeth,19.0,9
Present_Perm_Teeth,7.0,7
Present_Perm_Teeth,1.0,5
Present_Baby_Teeth,0.0,506
Present_Baby_Teeth,20.0,241
Present_Baby_Teeth,12.0,106
Present_Baby_Teeth,18.0,35
Present_Baby_Teeth,2.0,35
Present_Baby_Teeth,1.0,34
Present_Baby_Teeth,10.0,28
Present_Baby_Teeth,3.0,28
Present_Baby_Teeth,16.0,27
Present_Baby_Teeth,4.0,26
Present_Baby_Teeth,11.0,24
Present_Baby_Teeth,14.0,24
Present_Baby_Teeth,8.0,20
Present_Baby_Teeth,9.0,19
Present_Baby_Teeth,19.0,17
Present_Baby_Teeth,15.0,14
Present_Baby_Teeth,6.0,12
Present_Baby_Teeth,5.0,11
Present_Baby_Teeth,7.0,10
Present_Baby_Teeth,17.0,10
Present_Baby_Teeth,13.0,8
Healthy_Rate,100.0,677
Healthy_Rate,75.0,31
Healthy_Rate,96.4,31
Healthy_Rate,92.9,30
Healthy_Rate,91.7,29
Healthy_Rate,95.8,27
Healthy_Rate,89.3,23
Healthy_Rate,90.0,17
Healthy_Rate,79.2,16
Healthy_Rate,78.6,15
Healthy_Rate,83.3,15
Healthy_Rate,71.4,14
Healthy_Rate,85.7,14
Healthy_Rate,95.0,12
Healthy_Rate,87.5,11
Healthy_Rate,80.0,11
Healthy_Rate,92.0,10
Healthy_Rate,87.0,9
Healthy_Rate,66.7,9
Healthy_Rate,85.0,8
Healthy_Rate,96.0,8
Healthy_Rate,82.1,8
Healthy_Rate,70.8,7
Healthy_Rate,88.0,7
Healthy_Rate,64.3,7
Healthy_Rate,95.7,7
Healthy_Rate,92.3,6
Healthy_Rate,95.2,6
Healthy_Rate,92.6,6
Healthy_Rate,50.0,5
Healthy_Rate,78.9,5
Healthy_Rate,90.9,5
Healthy_Rate,96.2,5
Healthy_Rate,53.6,5
Healthy_Rate,95.5,4
Healthy_Rate,55.0,4
Healthy_Rate,90.5,4
Healthy_Rate,60.0,4
Healthy_Rate,73.9,4
Healthy_Rate,78.3,4
Healthy_Rate,70.0,4
Healthy_Rate,82.6,4
Healthy_Rate,91.3,3
Healthy_Rate,62.5,3
Healthy_Rate,84.0,3
Healthy_Rate,88.9,3
Healthy_Rate,88.5,3
Healthy_Rate,30.0,3
Healthy_Rate,81.8,3
Healthy_Rate,76.9,3
Healthy_Rate,56.5,3
Healthy_Rate,84.2,3
Healthy_Rate,86.4,3
Healthy_Rate,40.0,3
Healthy_Rate,60.7,3
Healthy_Rate,96.3,2
Healthy_Rate,72.7,2
Healthy_Rate,60.9,2
Healthy_Rate,45.0,2
Healthy_Rate,64.7,2
Healthy_Rate,77.3,2
Healthy_Rate,73.7,2
Healthy_Rate,57.1,2
Healthy_Rate,20.0,2
Healthy_Rate,45.8,2
Healthy_Rate,57.7,2
Healthy_Rate,96.6,2
Healthy_Rate,65.0,2
Healthy_Rate,67.9,2
Healthy_Rate,81.0,2
Healthy_Rate,46.4,2
Healthy_Rate,54.2,2
Healthy_Rate,65.2,2
Healthy_Rate,68.0,1
Healthy_Rate,43.5,1
Healthy_Rate,33.3,1
Healthy_Rate,84.6,1
Healthy_Rate,47.6,1
Healthy_Rate,56.0,1
Healthy_Rate,15.0,1
Healthy_Rate,68.2,1
Healthy_Rate,51.9,1
Healthy_Rate,94.4,1
Healthy_Rate,35.7,1
Healthy_Rate,16.7,1
Healthy_Rate,94.7,1
Healthy_Rate,61.9,1
Healthy_Rate,39.1,1
Healthy_Rate,65.4,1
Healthy_Rate,28.6,1
Healthy_Rate,58.3,1
Healthy_Rate,82.8,1
Healthy_Rate,41.2,1
Healthy_Rate,47.8,1
Healthy_Rate,20.8,1
Healthy_Rate,89.7,1
Healthy_Rate,85.2,1
Healthy_Rate,93.8,1
Healthy_Rate,69.6,1
Healthy_Rate,77.8,1
Healthy_Rate,68.8,1
Healthy_Rate,48.1,1
Healthy_Rate,42.9,1
Healthy_Rate,44.4,1
Healthy_Rate,52.6,1
C0_Count,0.0,1075
C0_Count,1.0,65
C0_Count,2.0,42
C0_Count,4.0,16
C0_Count,3.0,12
C0_Count,5.0,8
C0_Count,7.0,6
C0_Count,8.0,5
C0_Count,6.0,3
C0_Count,9.0,1
C0_Count,10.0,1
C0_Count,12.0,1
Care_Index,,719
Care_Index,0.0,192
Care_Index,100.0,157
Care_Index,50.0,40
Care_Index,33.3,22
Care_Index,66.7,15
Care_Index,25.0,11
Care_Index,75.0,7
Care_Index,80.0,7
Care_Index,16.7,5
Care_Index,83.3,5
Care_Index,60.0,5
Care_Index,37.5,4
Care_Index,40.0,3
Care_Index,88.9,3
Care_Index,87.5,3
Care_Index,20.0,3
Care_Index,30.0,3
Care_Index,57.1,2
Care_Index,90.9,2
Care_Index,85.7,2
Care_Index,11.1,2
Care_Index,71.4,2
Care_Index,7.7,2
Care_Index,70.0,2
Care_Index,76.9,1
Care_Index,61.5,1
Care_Index,77.8,1
Care_Index,18.2,1
Care_Index,14.3,1
Care_Index,35.3,1
Care_Index,12.5,1
Care_Index,23.5,1
Care_Index,27.3,1
Care_Index,62.5,1
Care_Index,54.5,1
Care_Index,7.1,1
Care_Index,44.4,1
Care_Index,90.0,1
Care_Index,94.4,1
Care_Index,22.2,1
Care_Index,26.7,1
Trauma_Count,0.0,1235
RDT_Count,0.0,1199
RDT_Count,1.0,31
RDT_Count,2.0,5
UTN_Score,0.0,879
UTN_Score,100.0,189
UTN_Score,50.0,40
UTN_Score,66.7,22
UTN_Score,33.3,15
UTN_Score,75.0,11
UTN_Score,20.0,7
UTN_Score,25.0,7
UTN_Score,83.3,5
UTN_Score,40.0,5
UTN_Score,16.7,5
UTN_Score,62.5,4
UTN_Score,70.0,3
UTN_Score,12.5,3
UTN_Score,11.1,3
UTN_Score,60.0,3
UTN_Score,14.3,2
UTN_Score,9.1,2
UTN_Score,80.0,2
UTN_Score,77.8,2
UTN_Score,28.6,2
UTN_Score,30.0,2
UTN_Score,88.9,2
UTN_Score,42.9,2
UTN_Score,37.5,1
UTN_Score,91.7,1
UTN_Score,22.2,1
UTN_Score,81.8,1
UTN_Score,85.7,1
UTN_Score,64.7,1
UTN_Score,87.5,1
UTN_Score,76.5,1
UTN_Score,38.5,1
UTN_Score,45.5,1
UTN_Score,92.3,1
UTN_Score,72.7,1
UTN_Score,92.9,1
UTN_Score,5.6,1
UTN_Score,55.6,1
UTN_Score,10.0,1
UTN_Score,23.1,1
UTN_Score,73.3,1
life_stage,Middle Childhood,498
life_stage,Adolescence,493
life_stage,Early Childhood,244
